index,name,score,dtm,text,app_name,text_length
3160,張尼克,3 顆星,2022年4月29日,"證券戶開戶申請一直閃退，無法進行申請>""<",國泰世華網路銀行CUBE,21
28577,james fu,3 顆星,2022年2月25日,不能約定他人帳號，也不能設定常用帳號名稱，需自行記住所有帳號,LINE Bank,30
14287,安家,3 顆星,2023年4月3日,重新安裝還是無法登入阿 ，爛透了要不是公司指定 根本不想用 有夠難用的！貴公司開戶小姐服務素質爛，連app也爛,元大銀行 Yuanta Commercial Bank,55
6141,Legend David,5 顆星,2022年12月3日,轉贈優惠券，點轉贈朋友，點選確定，進入，沒有輸入朋友，後退，優惠卷就已使用，優惠券贈給誰也無法查詢，優惠券就憑空使用了 優惠卷已退回，且為未使用狀態，更改評價為五星,中國信託行動銀行 Home Bank,82
17789,Swellfish河豚豚,4 顆星,2021年6月15日,希望可以新增，剩餘免費轉帳次數。更換介面很快速，要持續保持下去。,永豐行動銀行,32
980,蔡孟龍,1 顆星,2023年7月3日,為什麼用app內的帳戶繳款來付國泰世華的信用卡費也要開通非約定匯款？ 改成這樣超不方便欸,國泰世華網路銀行CUBE,44
44,Brittany Hsu,3 顆星,2024年3月18日,更新後登入要10分以上，超久，新手機還這樣，不如不要更新，建議大家不要開這家網銀比較實在,國泰世華網路銀行CUBE,44
15510,Jay C,3 顆星,2022年8月8日,8/5遇到閃退問題 8/8修復，需卸載後重新安裝 介面很公家機關,第一銀行 第e行動,32
15705,林玉婷,1 顆星,2022年3月4日,更新好久都還沒好，到底要等到什麼時候！真的很不好使用( ง °皿°)ง⁼³₌₃,第一銀行 第e行動,39
21243,cycra huang,2 顆星,2022年2月22日,"更新後重新認證綁定手機也就算了(完全沒有提示，後來才發現要重新綁定),新版的app不知道是功能太強大還是如何，本來舊版很順很好用，換成新版就很卡很慢，早知道不要那麼早更新了",玉山行動銀行,86
1443,U nreal,1 顆星,2023年2月27日,我轉個錢還不能用wifi? 主打方便 滿滿都是困擾 還不如用其他間 隨時轉就真的過 氣死,國泰世華網路銀行CUBE,44
1045,wanlii chang,3 顆星,2023年6月7日,之前在app有5次的免費轉帳手續費，為何今年開始沒有轉帳手續費的優惠了？結果同事居然有免費轉帳手續費66次！因為他有辦了一個叫KOKO的數位帳戶？同樣都是國泰世華為什麼要辦不一樣的帳戶？,國泰世華網路銀行CUBE,93
15857,曾pardessne,1 顆星,2022年1月4日,能不能不要那麼卡？每次轉帳都要重複操作5次以上才能成功，這樣誰還想用啊？,第一銀行 第e行動,36
10755,Jammie Chou,1 顆星,2023年7月15日,點app進去說憑證需要更新 來到商店頁面沒有更新鍵可以按請問是？,富邦行動銀行,32
18840,馮懿玲,1 顆星,2022年9月26日,更換很難使用，台灣pay點入要支付一直轉圈圈，真爛，之前版本就很好又清楚，為何新的這樣爛。,華南銀行+,45
13947,莊妞妞,1 顆星,2021年9月17日,"你好已多日無法進入app,都說要更新，每次更新數分鐘，都無法更新完成",兆豐銀行,34
6575,Love TAIWAN,1 顆星,2022年9月13日,消費截圖都無法使用，公費申請還要每筆通知客服出帳，什麼爛服務,中國信託行動銀行 Home Bank,30
26237,Ben Yeh,1 顆星,2022年3月2日,"轉移裝置會失敗，手機都隔多久丟了還要用舊手機掃QR, 要看信用卡資訊還會莫名其妙斷掉空浪費五分鐘",Richart,48
23974,Jeff Liao,1 顆星,2022年3月26日,不知道改版的目的在哪裡，app 啟動就帶入一堆廣告，除了占流量，也造成操作不順暢的問題。會用app 的通常都是銀行客戶，真的不知道連匯款都無法操作，是站在客戶立場所做的改版嗎？我也認同改回舊版！,台新銀行行動銀行,97
21642,方小菜（小菜）,1 顆星,2021年10月15日,掃描支付，是玉山本身付款還是台灣pay使用者搞不清楚，也沒標示。app下載又沒教學沒人會使用，尤其老一輩的。麻煩一下,玉山行動銀行,58
25218,sharon sharon,1 顆星,2023年8月8日,持續顯示系統暫時無法回應，也致電客服過，但目前情況依舊，請教有人有遇到類似狀況嗎？請教教我，感激不盡！,Richart,51
23898,許志源,3 顆星,2022年4月11日,"2022/4/11,18：00,無法使用，系統無回應，那邊出現問題？",台新銀行行動銀行,34
24826,Lulu Monroe,3 顆星,2023年12月8日,一直以來都愛用你們家的app，atm很多，無卡存款提款很方便！ 但今早（9：20-9：25）app無法順利打開，登入後一直載入中，希望能盡快改善，感恩～,Richart,76
20462,李孟昇,2 顆星,2022年10月28日,查背景用電量真的莫名的高，但是怕漏接通知又不敢刪……,玉山行動銀行,26
22649,Paul Doong,1 顆星,2020年7月1日,設定支付台灣pay所需要的指紋或是圖形密碼時，都會顯示(ERR1001)尚未登入或是太久未使用系統，系統已自動將您登出 造成根本無法完成設定，也就無法使用合庫E pay，拜託系統趕快處理一下，不然三倍卷根本無法使用,合作金庫銀行,107
19199,T Travis,1 顆星,2024年2月26日,用的好好的突然無法登入，被要求要重新下載綁定。自己憑證處理不好在造成使用者困擾。爛,玉山行動銀行,41
15356,Ed Chang,4 顆星,2023年3月3日,刷卡通知除了金額，建議有刷卡品項類別的資訊,第一銀行 第e行動,21
1953,king Lin,1 顆星,2022年12月1日,換這個之後一直很難登錄系統一直忙碌沒辦法進去查看資訊,國泰世華網路銀行CUBE,26
21987,羅翌珊,1 顆星,2023年1月9日,希望恢復截圖功能，以防對方沒收到款項可對帳。沒有入帳通知也很困擾,合作金庫銀行,32
7728,糰子大大,2 顆星,2022年3月31日,新版的越來越難用了，還不如改回舊版頁面！ 新版廣告超多， 自己的功能都擠在邊邊角角 或是許多大介面裡的細項選擇 畫面雖然可愛但也沒用，我是有需求才用APP，這樣的介面看也只會越看越火大而已。,中國信託行動銀行 Home Bank,95
21798,張力升,3 顆星,2023年11月28日,手動給予權限？ ok ok....只是你沒說那個權限啊 所以卡住了！,合作金庫銀行,34
1005,海倫仙度斯,3 顆星,2023年6月25日,原本之前會習慣用APP信用卡帳戶繳款功能今天本來也要使用結果突然變成一定要開啟非約定轉帳功能才能繳款不是很方便,國泰世華網路銀行CUBE,55
18979,steven Lu,1 顆星,2022年8月12日,能不能讓已經使用舊版的用戶，在轉移至新版時能夠直接使用，不要再輸入密碼之類的,華南銀行+,38
28143,阿萱,1 顆星,2023年3月1日,app打不開 打完帳號一直轉圈圈進不去==,LINE Bank,21
1587,Su Henry,1 顆星,2023年1月30日,沒有線上真人客服，電話又打不進去，智能客服又不能處理異常帳務問題，要客戶怎麼辦，這麼大的銀行學學富邦吧,國泰世華網路銀行CUBE,51
5307,penghua chen,4 顆星,2023年7月12日,"原本一直覺得APP很好用 但近日的App,都無法執行換匯,明明都已經滑到底看內容了,已閱讀並同意的框框就是不會反白 按照客服的意思重新安裝,或是按住閱讀頁面手指不放掉往下滑, 結果還是一樣,所以只好回電腦畫面去執行換匯 之前在APP換匯是ok的",中國信託行動銀行 Home Bank,122
2028,翁裕雄,1 顆星,2022年12月1日,太扯 大白天的餘額竟然跳出維護中 這是要學FTX交易所烙跑嗎,國泰世華網路銀行CUBE,30
18664,陳正鈺,1 顆星,2022年12月1日,用台灣pay繳電話費，國民年金。掃碼都失敗不能用。舊版的可以,華南銀行+,30
3159,楊鈴,1 顆星,2022年4月29日,這信用卡我只會在醫院一個月刷一次，通知我有國外嘗試盜刷建議換卡，新卡寄來，我去ATM開卡兩次，舊卡進去設完密碼管理了，新卡放進去開卡，然後就說不行，再試一次舊卡管理密碼，就被鎖卡了，要我拿存摺印章臨櫃辦理，有這麼不方便嗎？每次去辦個東西就要半小時，根本浪費時間。 網銀也不能開卡或重設密碼超難用的。,國泰世華網路銀行CUBE,149
714,恩夜,3 顆星,2023年10月1日,30天交易餘額可以設定不顯示嗎？交易認證可以增加指紋嗎？,國泰世華網路銀行CUBE,28
3558,陳岳雄,1 顆星,2022年3月10日,已經在家(用WiFi)用了一年沒問題，今早打開說要更新(經Google play，也已更新，還是不行，测我太太也是-樣不行。)但用台銀App则OK。 但把Wifi改用4G则OK了。請速改善吧!氣死人。,國泰世華網路銀行CUBE,100
10712,Charley Lin,1 顆星,2023年7月15日,出現已更新憑證，需更新，但無法更新，完全無法使用，很大的錯誤。,富邦行動銀行,31
2125,江隆輝,1 顆星,2022年11月9日,網銀外匯失敗，花了一些手續處理，來來回回扣了好多費用，結果最後都沒成功。 還是臨櫃辦理比較順暢。,國泰世華網路銀行CUBE,48
19125,林鼎偉,1 顆星,2024年3月16日,什麼破系統偵測是不是要檢討，正常使用帳戶下，亂鎖我帳戶，我的存款都無法動，24小時的客服人員也無法處理狀況，這輩子真心以後不會再用玉山銀行，真的爛到不行，開什麼玩笑，可以這樣亂鎖亂處理嗎？,玉山行動銀行,94
18825,Benjamin Wu (吳洪斌),3 顆星,2022年10月4日,1.某些功能還不提供。 2.APP會無緣無故崩潰。 3.網路電話不支援藍芽耳機。,華南銀行+,40
14810,陳宥豪,2 顆星,2022年4月4日,"一直跳出行動裝置有偵測到Root,或開啟USB偵錯模式，那些是什么？ 重新解除再安裝也是一樣的情況？ 到底是要怎樣？",元大銀行 Yuanta Commercial Bank,58
4397,謝佳珍,1 顆星,2024年3月8日,要嘛延遲，要嘛輸入正確號碼卻封鎖帳號！！！😡😡😡,中國信託行動銀行 Home Bank,24
16363,ming chung,2 顆星,2024年1月6日,原廠小米10pro沒刷機為何偵測到root不讓我轉帳。很不方便,永豐行動銀行,31
25587,cherry lin,1 顆星,2023年2月9日,註冊後 首次登入 需用行動網路綁定裝置才能繼續使用 但一直顯示 使用人數過多或網路不穩定 浪費許多時間找原因 考慮換別家網銀,Richart,62
29395,Delong,5 顆星,2023年5月1日,推薦碼XRK33，新戶禮享三張4.25%N倍券，加息期間30天，加息存款限額5萬元，各種功能皆能在線上完成，不必再跑銀行一趟，快來開戶吧！,將來銀行 NEXT BANK,69
5397,JUI YIN HONG,1 顆星,2023年6月14日,中國信託linepay讓人失望的坑人信用卡，廣告打很大，淘寶5%回饋限量要登錄很大字，要綁定line非常小字，魔鬼藏在第七點細節中，沒有綁定一元的現金回饋都拿不到，沒看過那麼陰險的卡，傻傻的刷了淘寶六個月，每筆白白便宜給中國信託海外手續費,中國信託行動銀行 Home Bank,119
7552,陳益誌,4 顆星,2022年4月11日,改版後想繳個手機費都不方便，找不到選項了！一家人的手機原本都我在繳，現在又得跑便利商店了😷 使用-1星。,中國信託行動銀行 Home Bank,52
27175,許瑞勘,3 顆星,2023年11月6日,更換新版的介面較為人性好看給予肯定，但功能有問題找不到地方可以回報，似乎只能撥打進「不了線的客服電話」，搞的好像不知道是誰的問題,新光銀行,64
23985,李小玉,1 顆星,2022年3月16日,按了更新，也無法再進入下一步驟，狂轉圈圈而已。 現在轉帳變得好麻煩啊！找個時間把錢轉到其他銀行，別的銀行使用上方便多了,台新銀行行動銀行,59
28252,姜靖,1 顆星,2022年9月16日,"卡片開通的一卡通，完全不能連支付，只有單純獨立一卡通，存的進去，但在app裡完全看不到餘額，相關卡號，一旦存進去就拿不出來,也無法轉帳 ，甚至linebank 連線line pay一卡通money也完全看不到相關linebank卡上的附加一卡通 總之是完全的廢物功能 強調請勿使用，倒楣的放很多進去，拿不出來很幹 急用搞這種會坑死人",LINE Bank,166
28815,黃柏堯,1 顆星,2023年12月5日,連開卡第一步都可以無限循環，根本無法使用的app,DBS digibank TW 星展行動銀行,24
14318,J.J. Hu,1 顆星,2023年2月5日,銀行APP為什麼要開通通話權限，不開通權限就不給使用，不開通就需要使用通話權限的功能失效就好了，整個都不能用，真是糟糕,元大銀行 Yuanta Commercial Bank,59
30504,甄學恆,5 顆星,2022年7月7日,推薦序號： BTT8JL 用這個推薦序號可以拿500,樂天國際商業銀行,26
27895,ch ty,4 顆星,2024年1月15日,通常轉帳後會需要通知對方，APP既然禁止手機截圖功能，在轉帳後可以由app提供轉帳結果截圖會比較方便。,LINE Bank,51
2870,碰黑黑嘿,1 顆星,2022年7月3日,7.1號手機轉帳一直系統忙碌，到今日7.3號依舊忙碌，是多忙？？？,國泰世華網路銀行CUBE,33
15907,Wendy Liu,1 顆星,2021年12月30日,我最希望的是您們不要一直更新，不更新就無法進入網頁，對個人來說很困擾。不要常常更新，使用者很麻煩,第一銀行 第e行動,48
16781,林轟兄,5 顆星,2023年6月11日,想問為什麼我的手機沒辦法用相片裡面的QR code轉帳，我選掃一掃結果沒跑出轉帳畫面。我的手機是ZenFone5Q。我現在手機換成三星S23+一樣不行耶。已經有把APP更新到最新了。,永豐行動銀行,91
29723,王立杰,1 顆星,2022年7月28日,你們家的視訊客服真的很爛，不管上午打、中午打，晚上打、半夜打，always 顯示連線中，一直沒有撥通。完全沒辦法升級帳戶。 麻煩提供一個可以升級帳戶的方法，謝謝。 千萬不要再叫我離峰時間打打看，因為之前你們文字客服就這樣回我。,將來銀行 NEXT BANK,113
