index,pred,text
25749,5 顆星,每月都有多次免費的轉帳跨存等功能使用 方便又快速
6807,1 顆星,無法更新
20792,5 顆星,好幫手
13415,1 顆星,最近使用會莫名閃退有發生過連閃退次
6991,5 顆星,效率高
27103,5 顆星,很讚
25800,1 顆星,小查罐無法新增天天都在維修
5866,5 顆星,方便使用
31227,1 顆星,更新時間太慢
2096,5 顆星,越來越先進thumbs up
13927,1 顆星,一直顯示網路有異常更新也更不了重新下載也無法有辦法解決嗎
12188,5 顆星,介面友善查資訊方便
718,5 顆星,介面好操作很方便。
23838,1 顆星,無法登入.請快改善
2408,5 顆星,good
18140,1 顆星,要我更新更新以後一樣開不上去還要我更新就沒東西更新了還要更新啥！
27840,5 顆星,好棒好棒
3528,5 顆星,好用
28236,1 顆星,銀行都升息了這給我降息我不知道該說什麼了搞得我不想使用了
14538,1 顆星,"無法登入的人可以嘗試先移除app,在安安裝"
27966,1 顆星,卡死在身份證上傳 爛到家了正常燈光正常程序 還會一直閃退 難用到死了
14995,1 顆星,每次大更新就是災難沒有一次例外更新後不是指紋解鎖出問題就是整個app需要刪除重裝！ 元大好品質已經大概一年都有這些情況。
20861,1 顆星,下載後按“安裝”一直在轉圈圈“等待中”確認無手機程序更新或進行中重開機後依然無法安裝持續“等待中”
21856,1 顆星,從下午開始就無法與伺服器取得連線沒辦法開啟什麼情況？？？
4636,5 顆星,好用
28426,1 顆星,我的電話號碼輸入正確為什麼都收不到驗証碼？
16931,1 顆星,"更新就更新,還強迫別人要給評論,那就給顆星吧!民眾最討厭的就是被強迫,笨到找這種爛程式開發者!!!"
7133,1 顆星,這次更新後 感覺非常的卡頓
13429,1 顆星,爛爆了！明明代碼跟密碼都輸入正確一直說我輸入錯誤是怎樣搞啥啊！
29,1 顆星,最近一直閃退已經重新安裝次了可以告知為何嗎？每次重新裝又要重新認證這樣很麻煩 月了請問對於vivo裝置上app已改善了嗎
12717,5 顆星,清楚
15942,5 顆星,"很方便,清楚明瞭!"
4615,1 顆星,一直無法進去 登入時總是顯示：無法連接伺服器 別家銀行都可以
28901,3 顆星,貴行可以開放純星展存戶已掛失金融卡者透過app線上申請補發金融卡嗎? 聽說現場辦當天也拿不到那何不開放已掛失舊卡者app補發新卡並帳戶扣除辦理費用?
5734,1 顆星,"爛死人的app,光是去辦理重新開戶就等.小時還說怕我被詐騙問一堆問題已經告訴他們原因之後轉帳要用還給我一個qr code,叫我回去自己掃描結果不能開啟害我又跑一趟然後才道歉說當天小姐...然後再給我一組網路銀行帳密重點是一切都以為完美畫下句點今天要轉帳才又出現我沒有otp,真的很想飆xxx為了這個帳戶我居然要跑第三趟爛死了...."
24472,1 顆星,想下載但一直卡在％不動啊
4929,1 顆星,本來用的好好的 沒事最近一次更新一直閃退 銀行app就是做好自己該做的事情 用戶手機不是你們購買的 限制一堆只會導致往來銀行的變更
19374,5 顆星,好用又快速
3192,5 顆星,順暢方便又好用
12260,5 顆星,好用
2417,5 顆星,實用
19130,1 顆星,簽帳消費的簡訊通知都沒有即時這樣就算看也不知道消費了什麼這種通知真的非常廢
27130,5 顆星,很滑順
7053,1 顆星,你們的更新做壞了快修好吧！一直在等待更新中無法使用。然後我的網路跟手機都正常是你們家更新做壞了快修！我需要使用！最後請問為什麼更新跟維護得這麼頻繁？更到不能使用到底在想什麼？
14037,1 顆星,一直要我更新更新完又開不了
21869,1 顆星,為什麼英文版才有中文中文版介面全部都是英文是那邊下載錯誤了嗎！
30697,1 顆星,軟體難用死了。又醜。 要看個歷史資料。還要用很久。最後還不能看。 這幾天網路版。根本登不進去 爛死了。 去看一下其他銀行版面 學習一下。
19945,1 顆星,快速登入無通知？以前的通知已刪除無法截圖
25938,1 顆星,系統說我要先登入帳號變更綁定的設定後我才能登入系統…？重點是我現在根本登不進去啊！鬼打牆喔？
9917,5 顆星,好用
10595,1 顆星,真的爛app這麼大銀行網路銀行非常差現在更新好了又說要更新到底是什麼爛公司
27767,1 顆星,無法使用圖形登入
12551,5 顆星,thumbs up
15927,1 顆星,只會用app做簡單的查詢功能無法客觀判斷好不好用
2095,5 顆星,可以用了還不錯！
13162,5 顆星,方便好用！
26886,5 顆星,我喜歡你們
19214,5 顆星,］昂嗯唉嗯二安安二二嗯語音誒誒誒鞥嗯嗯真嗯怎二啊欸按而嗯二昂嗯嗯昂愛鞥欸欸嗯胰臟昂揚欸演愛欸嗯二］嗯嗯安安嗯］俺嗯而嗯昂嗯昂
12177,5 顆星,不錯使用
10521,1 顆星,已經更新到最新版還是一直出現跳窗要求要更新新的行動憑證完全打不開
7655,5 顆星,很好用隨時能知道金額多少
6730,5 顆星,網路辦帳戶真方便不用跑銀行浪費一小時
10336,1 顆星,無法更新
23772,1 顆星,爛透了！所有銀行app最爛！連登入畫面都要卡其他畫面也是卡到不行超垃圾
27064,5 顆星,好用
9753,1 顆星,登入一直轉圈圈完全無法登入
19402,5 顆星,很棒
20697,5 顆星,good
7273,5 顆星,好
27918,1 顆星,轉圈圈打不開
12110,5 顆星,方便實用
22966,1 顆星,搞甚麼？更新一直轉圈圈一家金控公司。app做成這樣很誇張！
13599,1 顆星,這什麼垃圾？查個餘額 也會掛掉
5022,1 顆星,不能驗證手機明明我就滑到最下面了還不能認證
21682,5 顆星,棒
8034,1 顆星,又不能更新了好幾次令人生氣！要不要將更新操作說明直接寫出來讓民眾操作？若不是外包給爛公司做那中信app部門乾脆裁掉吧爛！
1096,5 顆星,超好用
22848,1 顆星,開啟app一直都是白色畫面根本無法登入
10378,1 顆星,app一直顯示更新點進goole卻已經更新完了卻打不開app一直顯示更新
27281,1 顆星,愈改愈難用 為何要浪費消費者的時間
16680,5 顆星,就是好用
23142,1 顆星,換新版的還是一直在轉圈啊
9311,5 顆星,畫面乾淨利落
4142,5 顆星,好用
14928,1 顆星,之前沒改版還比較好用維修超久害我過期都不能網銀繳信用卡費。。。終於移除再下載才能用都不知道會不會影響信用。現在台幣帳戶明細跟轉帳介面不是很直覺沒有信用卡介面方便。操作介面請跟中國信託看齊不需要華麗的外觀簡單才是真的方便謝謝！
5989,5 顆星,很棒
3508,5 顆星,好
5505,1 顆星,轉帳消費帳記得很清楚還可以查帳雖然沒什麼優惠活動但每一筆帳都清清楚楚覺得用起來超放心
1079,5 顆星,防呆方便用過七家銀行app覺得好用前兩名
4343,1 顆星,想下載帳號封面也沒辦法連錯誤提示都沒有使用體驗糟糕
24324,1 顆星,根本廣告app
29423,5 顆星,★我的邀請碼：qte
17465,1 顆星,"又打使用者id又不能存,又打密碼密碼又條件長度各種限制我們手機就是小手指就是肥打了又是星號不能除錯其他家都指紋了沒指紋的也打個密碼就進去你們這安全係數高到我手機試兩次錯就只好回家開電腦打那麼多年了多個指紋辨識好嗎"
4312,5 顆星,方便
5319,5 顆星,方便
9933,5 顆星,好用 方便查閱
25843,1 顆星,app根本無法下載下載到就一直不動
21523,1 顆星,黑鯊會閃退進不去 一個禮拜了還是進不去 請盡快升級 不行啊已經全部刪除重新下載還是閃退. 請問在app根本打不開的情況下要怎麼打開側邊欄位?
3661,5 顆星,方便
31333,1 顆星,要一堆權限幹嘛不同意還不給用 還跑這麼慢連登入都有困難連帶手機的處理速度都被拖累
31143,5 顆星,好厲害
27779,1 顆星,一堆東西直接看不到
3859,5 顆星,好用頁面簡單不混亂我使用過最好用的app
4706,1 顆星,"請問有自動扣款是否可以給個通知 ,沒有通知 這樣 很困擾,其他功能都還不錯 唯獨這一個 看能否有調整一下設定"
19483,5 顆星,請問一下。開通轉帳一定要去本行嗎？
5688,5 顆星,"我喜歡貴公司的app,簡單操作很人性化謝謝"
21071,1 顆星,一直以來更新都是可以用以往的指紋方式登入這次更新忽然要我輸入使用者名稱 密碼 根本就不記得了。 也沒有指紋登入！！按忘記密碼卻一直顯示我已註冊過不給我用密碼
1368,1 顆星,本來koko 用好好的被逼換成cube 後所有的東西都要重設定連轉帳優惠都收回我還確認過我是數位帳戶沒錯。 結果今天轉帳時居然被要求一定要綁人臉辨識。 我就不想要用人臉辨識喜歡otp 簡訊驗證這種能馬上知道我有錢轉出去的東西不行嗎？結果除了人臉就是一定要綁交易密碼根本強迫中獎。 再考慮要結清換回其他銀行使用了真的沒有想過一個改版造成我這麼大的困擾。 -- 如果只是要官腔回覆真的可以不用回我我也寄了客服信件但好幾天都沒有回覆 請解決問題
518,1 顆星,爛東西 臉部解鎖根本笑話 還要等到客服上班時間
9070,1 顆星,三星s更新後顯示時間設定有誤無法開啟app
24696,5 顆星,很好用
5281,5 顆星,方便好使用
262,1 顆星,手機是vivo r剛更新就一直閃退無法使用
22302,1 顆星,很難登登入後很lag
17897,5 顆星,操作其他還蠻順手的
22482,1 顆星,更新後 帳戶查詢的帳密會跳掉 打錯就鎖住 也不能線上更改 一定要去櫃檯更改 超級麻煩 為什麼不能用手機認證之類的 真的很落後
6880,5 顆星,希望能夠學國泰世華用手勢登入 謝謝
16608,5 顆星,一個字順利好用 讚
14853,1 顆星,到底何時會好啊！！要轉帳都不行pouting face
4145,5 顆星,很方便
18023,5 顆星,操作很容易
16811,5 顆星,迅速方便
11961,5 顆星,我儲存年富邦人壽金釆富利利率變動型年金保險
9718,5 顆星,我還以為這個app不需要評論很方便臨時需要調高額度時就這家最快只需要跟它的智能打字對話就好(當然調完刷太高會有人工客服來電確認)還不用打只會轉自動回覆or ai回覆語音兜圈子麻煩平時保持最低額度需要時在馬上調高如果要去旅遊刷旅費團費真的是很方便給工程師星好評希望保持下去
30641,1 顆星,"常常打開不了app, 很沒安全感"
19253,5 顆星,交易方便
14852,1 顆星,"要轉帳的時候,app開啟不了"
19545,5 顆星,順暢
27396,1 顆星,為何取消圖形解鎖？不是每個人都適合用生物解鎖就是有人會失敗！
15985,5 顆星,實用
4503,1 顆星,一直無法解決下列問題導致line查詢功能無法使用打電話給客服專線又踢皮球給line客服爛透了！ 很抱歉您輸入的資訊錯誤次數累積已達上限請撥打客服專線-由客服人員為您服務謝謝。 交易代碼：
5131,5 顆星,很棒
10906,1 顆星,常常登入不了登入又登出打給客服也只會推給客戶網路不穩請改善。現在弄了一個更新憑證根本已經更新到最新版本還是無法登入。
23275,5 顆星,是否有英文版本app供外國人使用
20991,1 顆星,現在這時間的這個版本閃退哦！ 請趕快修復~ 謝謝
14302,1 顆星,很卡 登入明明設定指紋了還是要帳號密碼 比起其他銀行元大可以說是爛出圈
20743,5 顆星,請問已經跟貴銀行客服人員變更地址還要到分行變更嗎？
15477,1 顆星,強制更新後反而造成不便只會顯示因其他軟體覆蓋螢幕的訊息導致目前完全無法使用麻煩盡快提供更新版本避免這種困擾謝謝！
1309,5 顆星,讚
30133,5 顆星,方便好用的app
23638,1 顆星,一直登不進去一直顯示系統無回應還被強制登出到底有什麼問題？
28392,5 顆星,現在使用很方便可以跟line money錢包互相配合使用真的比之前好太多了其實三個月以前就可以了。評論一直忘記來改真的好用。這是我私房錢帳戶哈哈。真好！
15722,5 顆星,好
24660,5 顆星,台新銀行投資理財方便性高過其他銀行
10278,1 顆星,真的很不好用登錄麻煩更新完還是進不去
14692,1 顆星,最近都沒法登錄上去重新安裝也一樣
27753,1 顆星,信用卡很難看出到底繳了多少查個帳到處看還是不懂到底是上期還是這一期而且每個視窗都讀取很久；每次登入都跳出一個警告視窗很麻煩；查看存款總額、匯款動作很多很不人性化！
29012,1 顆星,花旗卡友無法注冊 顯示系統錯誤（m）
20071,5 顆星,good
16405,5 顆星,好用
28430,1 顆星,爛死了 付款刷卡回饋點數 金額刷錯重刷 取消第一筆交易扣回了點數 第二筆竟然沒給點數回饋 原因是已達上限 第一筆都取消了 也扣回了 怎麼會到上限 什麼邏輯啊
31186,5 顆星,讚
20026,1 顆星,在app上繳各種費用沒那麼直覺好用
11076,1 顆星,打開app顯示要更新才能用結果根本沒辦法更新
19060,5 顆星,真的蠻好用
29689,1 顆星,pixel  pro 安卓 視訊驗證沒有聲音
